ID,Localisation_producteur,X,Y,Secteur_activite,PRO,QA_t_kl,QSS_t_kl,QSP_t_kl,C/N,N_kg/t_L,P_kg/t_L,K_kg/t_L,C_kg/t_L,Prix_FCFA/kg_L,Type,destination,source,utilisation,Origine
1081,1082.0,5.0,7.7140038,-4.9695952,1.0,3.0,14.0,5.85,8.15,16.67,1.89,2.85,1.48,31.5,42.5,0.0,1.0,0.0,16.0,2.0
1082,1083.0,3.0,7.7047982,-4.9849126,1.0,3.0,3.285,1.369,1.916,16.67,1.89,2.85,1.48,31.5,72.5,0.0,3.0,0.0,3.0,2.0
1083,1084.0,27.0,7.66924,-4.996268,1.0,4.0,3.6,1.5,2.1,4.276923076923077,6.5,18.88,18.49,27.8,13.0,0.0,1.0,0.0,3.0,2.0
1084,1085.0,26.0,7.65354,-5.016931,1.0,4.0,292.8,122.0,170.8,4.276923076923077,6.5,18.88,18.49,27.8,7.5,0.0,1.0,0.0,3.0,2.0
1085,1086.0,30.0,7.6606237,-5.0540714,1.0,4.0,7.15,3.129,4.021,4.276923076923077,6.5,18.88,18.49,27.8,13.0,0.0,1.0,0.0,3.0,2.0
1086,1087.0,30.0,7.6606237,-5.0540714,1.0,4.0,1.95,0.732,1.218,4.276923076923077,6.5,18.88,18.49,27.8,13.0,0.0,1.0,0.0,3.0,2.0
1087,1088.0,37.0,7.6698944,-5.0845758,1.0,4.0,11.7,4.875,6.825,7.471938775510204,3.92,20.23,11.9,29.29,13.0,0.0,1.0,0.0,3.0,2.0
1088,1089.0,37.0,7.6698944,-5.0845758,1.0,4.0,78.0,36.72,41.28,7.471938775510204,3.92,20.23,11.9,29.29,21.5,0.0,1.0,0.0,3.0,2.0
1089,1090.0,37.0,7.6698944,-5.0845758,1.0,4.0,104.0,43.0,60.2,7.471938775510204,3.92,20.23,11.9,29.29,33.0,0.0,1.0,0.0,3.0,2.0
1090,1091.0,36.0,7.6414625,-5.0209531,1.0,4.0,3.6,1.5,2.1,4.276923076923077,6.5,18.88,18.49,27.8,13.0,0.0,1.0,0.0,3.0,2.0
1091,1092.0,11.0,7.6599117,-5.0578214,1.0,4.0,0.675,0.338,0.338,4.276923076923077,6.5,18.88,18.49,27.8,46.5,0.0,1.0,0.0,3.0,2.0
1092,1093.0,33.0,7.7277625,-4.9935156,1.0,4.0,11.7,4.875,6.825,7.471938775510204,3.92,20.23,11.9,29.29,29.0,0.0,1.0,0.0,3.0,2.0
1093,1094.0,0.0,7.6852843,-4.9577409,1.0,4.0,2.52,0.98,1.54,7.471938775510204,3.92,20.23,11.9,29.29,60.0,0.0,1.0,0.0,3.0,2.0
1094,1095.0,0.0,7.6852844,-4.957741,1.0,4.0,2.16,0.84,1.32,7.471938775510204,3.92,20.23,11.9,29.29,60.0,0.0,1.0,0.0,3.0,2.0
1095,1096.0,15.0,7.7162807,-4.9812361,1.0,4.0,54.6,22.75,31.85,7.471938775510204,3.92,20.23,11.9,29.29,100.0,0.0,1.0,0.0,3.0,2.0
1096,1097.0,20.0,7.720978,-5.004407,1.0,30.0,23.4,9.75,13.65,10.79815100154083,32.45,19.85,25.05,350.4,19.0,0.0,1.0,0.0,3.0,2.0
1097,1098.0,3.0,7.705434,-4.985853,2.0,21.0,1.06,0.354,0.706,220.9333333333333,0.9,0.12,0.72,198.84,108.0,0.0,1.0,0.0,4.0,2.0
1098,1099.0,3.0,7.705434,-4.985853,3.0,6.0,0.75,0.375,0.375,7.471938775510204,11.0,5.0,6.6,29.29,55.0,0.0,1.0,0.0,4.0,2.0
1099,1100.0,0.0,7.6979921,-4.9665355,0.0,0.0,139356.0,58065.0,81291.0,13.7029702970297,5050.0,5645.0,3918.0,69200.0,50.0,0.0,6.0,1.0,8.0,2.0
1100,1101.0,27.0,7.669656,-4.995378,1.0,1.0,187.2,78.0,109.2,15.41860465116279,17.2,11.13,6.96,265.2,68.0,0.0,10.0,1.0,3.0,2.0
1101,1102.0,27.0,7.669692,-4.996481,1.0,1.0,25.5,10.5,14.7,15.41860465116279,17.2,11.13,6.96,265.2,150.0,0.0,10.0,1.0,3.0,2.0
1102,1103.0,27.0,7.669692,-4.996481,1.0,1.0,3.96,1.65,2.31,15.41860465116279,17.2,11.13,6.96,265.2,55.0,0.0,10.0,1.0,3.0,2.0
1103,1104.0,1.0,7.7297761,-5.029549,1.0,1.0,324.0,135.0,189.0,15.41860465116279,17.2,11.13,6.96,265.2,25.0,0.0,6.0,1.0,8.0,2.0
1104,1105.0,2.0,7.733258,-5.07806,1.0,1.0,36.0,12.0,24.0,15.41860465116279,17.2,11.13,6.96,265.2,80.0,0.0,6.0,1.0,8.0,2.0
1105,1106.0,3.0,7.7018479,-4.9873749,1.0,1.0,36.5,15.208,21.292,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,6.0,1.0,8.0,2.0
1106,1107.0,1.0,7.729776,-5.0295489,1.0,1.0,42.0,17.5,24.5,15.41860465116279,17.2,11.13,6.96,265.2,105.0,0.0,12.0,1.0,3.0,2.0
1107,1108.0,4.0,7.719345,-4.965051,1.0,1.0,48.0,20.0,28.0,15.41860465116279,17.2,11.13,6.96,265.2,80.0,0.0,6.0,1.0,8.0,2.0
1108,1109.0,4.0,7.7246042,-4.9702225,1.0,1.0,36.0,15.0,21.0,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,6.0,1.0,8.0,2.0
1109,1110.0,4.0,7.724476,-4.966772,1.0,1.0,107.4,44.75,62.65,15.41860465116279,17.2,11.13,6.96,265.2,65.0,0.0,6.0,1.0,8.0,2.0
1110,1111.0,1.0,7.729776,-5.0295489,1.0,15.0,73.0,30.415,42.585,22.0,13.5,5.0,10.0,300.0,45.0,0.0,12.0,1.0,3.0,2.0
1111,1112.0,1.0,7.729776,-5.0295489,1.0,16.0,36.5,15.208,21.292,33.33,15.0,7.0,10.0,500.0,12.5,0.0,12.0,1.0,3.0,2.0
1112,1113.0,5.0,7.7114418,-4.972965,1.0,18.0,76.65,31.95,44.7,13.46,26.0,12.0,8.0,350.0,10.0,0.0,12.0,1.0,8.0,2.0
1113,1114.0,35.0,7.6454763,-5.0211915,1.0,18.0,15.0,6.25,8.75,13.46,26.0,12.0,8.0,350.0,25.0,0.0,21.0,1.0,3.0,2.0
1114,1115.0,5.0,7.7131672,-4.9701863,1.0,3.0,35.0,14.6,20.4,16.67,1.89,2.85,1.48,31.5,100.0,0.0,6.0,1.0,3.0,2.0
1115,1116.0,5.0,7.7131672,-4.9701863,1.0,3.0,23.0,9.6,13.4,16.67,1.89,2.85,1.48,31.5,200.0,0.0,6.0,1.0,3.0,2.0
1116,1117.0,6.0,7.711374,-5.056545,1.0,3.0,2.19,0.91,1.28,16.67,1.89,2.85,1.48,31.5,30.0,0.0,6.0,1.0,3.0,2.0
1117,1118.0,0.0,7.686289,-4.958266,1.0,3.0,2.4,1.0,1.4,16.67,1.89,2.85,1.48,31.5,65.0,0.0,6.0,1.0,3.0,2.0
1118,1119.0,0.0,7.686071,-4.958593,1.0,3.0,6.6,2.75,3.85,16.67,1.89,2.85,1.48,31.5,40.0,0.0,6.0,1.0,3.0,2.0
1119,1120.0,5.0,7.7114419,-4.9729651,1.0,3.0,3.3,1.4,1.9,16.67,1.89,2.85,1.48,31.5,80.0,0.0,6.0,1.0,3.0,2.0
1120,1121.0,9.0,7.6165171,-5.0362038,1.0,3.0,7.665,3.195,4.473,16.67,1.89,2.85,1.48,31.5,45.0,0.0,6.0,1.0,3.0,2.0
1121,1122.0,5.0,7.7140038,-4.9695952,1.0,3.0,14.0,5.85,8.15,16.67,1.89,2.85,1.48,31.5,42.5,0.0,6.0,1.0,16.0,2.0
1122,1123.0,3.0,7.7047982,-4.9849126,1.0,3.0,3.285,1.369,1.916,16.67,1.89,2.85,1.48,31.5,72.5,0.0,6.0,1.0,3.0,2.0
1123,1124.0,5.0,7.7115159,-4.974332,1.0,4.0,1.5,0.65,0.85,9.15625,3.2,2.5,2.0,29.3,55.0,0.0,12.0,1.0,8.0,2.0
1124,1125.0,14.0,7.68232,-5.05385,1.0,4.0,4.813,2.0,2.8,7.471938775510204,3.92,20.23,11.9,29.29,5.0,0.0,6.0,1.0,3.0,2.0
1125,1126.0,14.0,7.68232,-5.05385,1.0,4.0,2.0,0.8,1.12,7.471938775510204,3.92,20.23,11.9,29.29,25.0,0.0,6.0,1.0,3.0,2.0
1126,1127.0,7.0,7.6659632,-5.005519,1.0,4.0,4.5,1.875,2.625,4.276923076923077,6.5,18.88,18.49,27.8,15.0,0.0,12.0,1.0,3.0,2.0
1127,1128.0,7.0,7.6659632,-5.005519,1.0,4.0,7.5,3.125,4.375,4.276923076923077,6.5,18.88,18.49,27.8,15.0,0.0,12.0,1.0,3.0,2.0
1128,1129.0,34.0,7.6890281,-4.972176,1.0,4.0,34.0,16.19,17.81,7.471938775510204,3.92,20.23,11.9,29.29,52.5,0.0,6.0,1.0,3.0,2.0
1129,1130.0,15.0,7.7162807,-4.9812361,1.0,4.0,54.6,22.75,31.85,7.471938775510204,3.92,20.23,11.9,29.29,100.0,0.0,16.0,1.0,3.0,2.0
1130,1131.0,35.0,7.6454763,-5.0211915,1.0,26.0,0.36,0.15,0.21,7.471938775510204,3.92,20.23,11.9,29.29,19.0,0.0,21.0,1.0,3.0,2.0
1131,1132.0,19.0,7.6741824,-5.0564076,1.0,22.0,8.4,3.19,5.22,7.471938775510204,3.92,20.23,11.9,29.29,15.0,0.0,6.0,2.0,17.0,2.0
1132,1133.0,5.0,7.7131672,-4.9701863,1.0,3.0,35.0,14.6,20.4,16.67,1.89,2.85,1.48,31.5,100.0,0.0,12.0,2.0,3.0,2.0
1133,1134.0,5.0,7.7131672,-4.9701863,1.0,3.0,23.0,9.6,13.4,16.67,1.89,2.85,1.48,31.5,200.0,0.0,12.0,2.0,3.0,2.0
1134,1135.0,6.0,7.711374,-5.056545,1.0,3.0,2.19,0.91,1.28,16.67,1.89,2.85,1.48,31.5,30.0,0.0,12.0,2.0,3.0,2.0
1135,1136.0,0.0,7.686289,-4.958266,1.0,3.0,2.4,1.0,1.4,16.67,1.89,2.85,1.48,31.5,65.0,0.0,12.0,2.0,3.0,2.0
1136,1137.0,0.0,7.686071,-4.958593,1.0,3.0,6.6,2.75,3.85,16.67,1.89,2.85,1.48,31.5,40.0,0.0,12.0,2.0,3.0,2.0
1137,1138.0,5.0,7.7114419,-4.9729651,1.0,3.0,3.3,1.4,1.9,16.67,1.89,2.85,1.48,31.5,80.0,0.0,12.0,2.0,3.0,2.0
1138,1139.0,5.0,7.7140038,-4.9695952,1.0,3.0,14.0,5.85,8.15,16.67,1.89,2.85,1.48,31.5,120.0,0.0,20.0,2.0,16.0,2.0
1139,1140.0,0.0,7.685808,-4.956959,1.0,4.0,12.0,5.0,7.0,7.471938775510204,3.92,20.23,11.9,29.29,17.0,0.0,19.0,2.0,3.0,2.0
1140,1141.0,12.0,7.7006906,-5.0991083,1.0,4.0,1.2,0.5,0.7,4.276923076923077,6.5,18.88,18.49,27.8,20.0,0.0,6.0,2.0,3.0,2.0
1141,1142.0,0.0,7.6852842,-4.9577408,1.0,4.0,3.24,1.35,1.89,7.471938775510204,3.92,20.23,11.9,29.29,10.0,0.0,19.0,2.0,3.0,2.0
1142,1143.0,5.0,7.6931875,-4.9943594,1.0,4.0,7.3,3.0,4.2,7.471938775510204,3.92,20.23,11.9,29.29,20.0,0.0,19.0,2.0,3.0,2.0
1143,1144.0,27.0,7.66924,-4.996268,1.0,4.0,3.6,1.5,2.1,4.276923076923077,6.5,18.88,18.49,27.8,13.0,0.0,19.0,2.0,3.0,2.0
1144,1145.0,26.0,7.65354,-5.016931,1.0,4.0,292.8,122.0,170.8,4.276923076923077,6.5,18.88,18.49,27.8,7.5,0.0,20.0,2.0,3.0,2.0
1145,1146.0,30.0,7.6606237,-5.0540714,1.0,4.0,7.15,3.129,4.021,4.276923076923077,6.5,18.88,18.49,27.8,16.5,0.0,20.0,2.0,3.0,2.0
1146,1147.0,30.0,7.6606237,-5.0540714,1.0,4.0,1.95,0.732,1.218,4.276923076923077,6.5,18.88,18.49,27.8,16.5,0.0,20.0,2.0,3.0,2.0
1147,1148.0,37.0,7.6698944,-5.0845758,1.0,4.0,11.7,4.875,6.825,7.471938775510204,3.92,20.23,11.9,29.29,9.0,0.0,20.0,2.0,3.0,2.0
1148,1149.0,37.0,7.6698944,-5.0845758,1.0,4.0,78.0,36.72,41.28,7.471938775510204,3.92,20.23,11.9,29.29,60.0,0.0,20.0,2.0,3.0,2.0
1149,1150.0,37.0,7.6698944,-5.0845758,1.0,4.0,104.0,43.0,60.2,7.471938775510204,3.92,20.23,11.9,29.29,15.0,0.0,20.0,2.0,3.0,2.0
1150,1151.0,27.0,7.66927,-4.996318,1.0,26.0,3.375,1.688,1.687,10.79815100154083,32.45,19.85,25.05,350.4,13.0,0.0,19.0,2.0,3.0,2.0
1151,1152.0,40.0,7.680399,-5.046247,6.0,6.0,146.0,63.0,83.0,11.445271713336497,11.0,5.0,6.6,147.245,10.0,0.0,7.0,2.0,4.0,2.0
1152,1153.0,41.0,7.6749675,-5.0832779,6.0,6.0,22.0,9.2,12.8,11.445271713336497,11.0,5.0,6.6,147.245,5.0,0.0,7.0,2.0,4.0,2.0
1153,1154.0,29.0,7.698722,-5.026311,6.0,6.0,773.76,322.4,451.36,15.41860465116279,11.0,5.0,6.6,265.2,15.0,0.0,7.0,2.0,4.0,2.0
1154,1155.0,19.0,7.6699296,-5.0500806,6.0,28.0,55.0,22.92,32.08,11.445271713336497,11.0,5.0,6.6,147.245,20.0,0.0,7.0,2.0,4.0,2.0
1155,1156.0,29.0,7.6948375,-5.0238594,6.0,23.0,1831.2,969.62,861.88,0.6333333333333333,12.0,12.0,1.0,7.6,10.0,0.0,6.0,3.0,3.0,2.0
1156,1157.0,0.0,7.6979921,-4.9665355,0.0,0.0,139356.0,58065.0,81291.0,13.7029702970297,5050.0,5645.0,3918.0,69200.0,50.0,0.0,12.0,3.0,8.0,2.0
1157,1158.0,3.0,7.6993375,-4.9872031,1.0,1.0,12.48,5.2,7.28,15.41860465116279,17.2,11.13,6.96,265.2,100.0,0.0,6.0,3.0,3.0,2.0
1158,1159.0,41.0,7.6737238,-5.0801401,1.0,1.0,10.5,4.5,6.0,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,6.0,3.0,3.0,2.0
1159,1160.0,27.0,7.669656,-4.995378,1.0,1.0,187.2,78.0,109.2,15.41860465116279,17.2,11.13,6.96,265.2,68.0,0.0,6.0,3.0,3.0,2.0
1160,1161.0,27.0,7.669692,-4.996481,1.0,1.0,25.5,10.5,14.7,15.41860465116279,17.2,11.13,6.96,265.2,150.0,0.0,6.0,3.0,3.0,2.0
1161,1162.0,25.0,7.736619,-5.051762,1.0,1.0,14.3,5.95,8.33,15.41860465116279,17.2,11.13,6.96,265.2,70.0,0.0,6.0,3.0,3.0,2.0
1162,1163.0,16.0,7.707592,-5.031385,1.0,1.0,2.4,1.0,1.4,15.41860465116279,17.2,11.13,6.96,265.2,50.0,0.0,6.0,3.0,3.0,2.0
1163,1164.0,3.0,7.696925,-4.9877656,1.0,1.0,14.4,8.471,5.929,15.41860465116279,17.2,11.13,6.96,265.2,45.0,0.0,6.0,3.0,3.0,2.0
1164,1165.0,27.0,7.669692,-4.996481,1.0,1.0,3.96,1.65,2.31,15.41860465116279,17.2,11.13,6.96,265.2,55.0,0.0,6.0,3.0,3.0,2.0
1165,1166.0,1.0,7.7297761,-5.029549,1.0,1.0,324.0,135.0,189.0,15.41860465116279,17.2,11.13,6.96,265.2,25.0,0.0,12.0,3.0,8.0,2.0
1166,1167.0,2.0,7.733258,-5.07806,1.0,1.0,36.0,12.0,24.0,15.41860465116279,17.2,11.13,6.96,265.2,80.0,0.0,12.0,3.0,8.0,2.0
1167,1168.0,3.0,7.7018479,-4.9873749,1.0,1.0,36.5,15.208,21.292,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,12.0,3.0,8.0,2.0
1168,1169.0,27.0,7.6659831,-5.0010893,1.0,1.0,48.0,20.0,28.0,15.41860465116279,17.2,11.13,6.96,265.2,40.0,0.0,6.0,3.0,3.0,2.0
1169,1170.0,20.0,7.7290125,-5.0015781,1.0,1.0,8.4,3.5,4.9,15.41860465116279,17.2,11.13,6.96,265.2,32.0,0.0,6.0,3.0,3.0,2.0
1170,1171.0,42.0,7.727388,-5.073164,1.0,1.0,9.0,3.75,5.25,15.41860465116279,17.2,11.13,6.96,265.2,67.0,0.0,6.0,3.0,3.0,2.0
1171,1172.0,1.0,7.729776,-5.0295489,1.0,1.0,42.0,17.5,24.5,15.41860465116279,17.2,11.13,6.96,265.2,105.0,0.0,6.0,3.0,3.0,2.0
1172,1173.0,16.0,7.7071375,-5.0319531,1.0,1.0,10.2,6.0,4.2,15.41860465116279,17.2,11.13,6.96,265.2,48.0,0.0,6.0,3.0,3.0,2.0
1173,1174.0,4.0,7.719345,-4.965051,1.0,1.0,48.0,20.0,28.0,15.41860465116279,17.2,11.13,6.96,265.2,80.0,0.0,12.0,3.0,8.0,2.0
1174,1175.0,4.0,7.7246042,-4.9702225,1.0,1.0,36.0,15.0,21.0,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,12.0,3.0,8.0,2.0
1175,1176.0,4.0,7.724476,-4.966772,1.0,1.0,107.4,44.75,62.65,15.41860465116279,17.2,11.13,6.96,265.2,65.0,0.0,12.0,3.0,8.0,2.0
1176,1177.0,4.0,7.724696,-4.966378,1.0,1.0,30.0,12.5,17.5,15.41860465116279,17.2,11.13,6.96,265.2,5.0,0.0,12.0,3.0,3.0,2.0
1177,1178.0,4.0,7.721501,-4.966455,1.0,1.0,60.0,25.0,35.0,15.41860465116279,17.2,11.13,6.96,265.2,40.0,0.0,16.0,3.0,3.0,2.0
1178,1179.0,4.0,7.723819,-4.9708481,1.0,1.0,84.0,35.0,49.0,15.41860465116279,17.2,11.13,6.96,265.2,24.0,0.0,6.0,3.0,3.0,2.0
1179,1180.0,7.0,7.661559,-4.998232,1.0,1.0,25.2,10.5,14.7,15.41860465116279,17.2,11.13,6.96,265.2,24.0,0.0,6.0,3.0,3.0,2.0
1180,1181.0,19.0,7.6741824,-5.0564076,1.0,22.0,8.4,3.19,5.22,17.73,19.75,8.5,9.0,325.0,45.0,0.0,6.0,3.0,17.0,2.0
1181,1182.0,3.0,7.7018479,-4.9873749,1.0,15.0,13.0,5.05,7.07,22.0,13.5,5.0,10.0,300.0,36.0,0.0,6.0,3.0,3.0,2.0
1182,1183.0,25.0,7.736619,-5.051762,1.0,15.0,10.4,4.35,6.05,22.0,13.5,5.0,10.0,300.0,26.5,0.0,6.0,3.0,3.0,2.0
1183,1184.0,1.0,7.729776,-5.0295489,1.0,15.0,73.0,30.415,42.585,22.0,13.5,5.0,10.0,300.0,32.0,0.0,6.0,3.0,3.0,2.0
1184,1185.0,26.0,7.6414127,-5.0275158,1.0,15.0,33.28,13.865,19.415,22.0,13.5,5.0,10.0,300.0,14.5,0.0,6.0,3.0,3.0,2.0
1185,1186.0,43.0,7.736466,-5.028668,1.0,31.0,13.688,5.7,7.98,27.1,22.5,6.00045,4.8,405.0,32.5,0.0,6.0,3.0,3.0,2.0
1186,1187.0,1.0,7.729776,-5.0295489,1.0,16.0,36.5,15.208,21.292,33.33,15.0,7.0,10.0,500.0,12.5,0.0,6.0,3.0,3.0,2.0
1187,1188.0,5.0,7.7114418,-4.972965,1.0,18.0,76.65,31.95,44.7,13.46,26.0,12.0,8.0,350.0,10.0,0.0,12.0,3.0,8.0,2.0
1188,1189.0,14.0,7.6762875,-5.0561406,1.0,18.0,3.64,1.5,2.14,13.46,26.0,12.0,8.0,350.0,30.0,0.0,6.0,3.0,3.0,2.0
1189,1190.0,35.0,7.6454763,-5.0211915,1.0,18.0,15.0,6.25,8.75,13.46,26.0,12.0,8.0,350.0,25.0,0.0,6.0,3.0,3.0,2.0
1190,1191.0,26.0,7.6414128,-5.0275159,1.0,32.0,0.18,0.075,0.105,10.6,23.8,8.5,0.3,252.5,60.0,0.0,6.0,3.0,3.0,2.0
1191,1192.0,26.0,7.6414129,-5.027516,1.0,33.0,0.18,0.075,0.105,24.21,19.0,0.0009,1.6,460.0,40.0,0.0,6.0,3.0,3.0,2.0
1192,1193.0,5.0,7.7131672,-4.9701863,1.0,3.0,35.0,14.6,20.4,16.67,1.89,2.85,1.48,31.5,100.0,0.0,20.0,3.0,3.0,2.0
1193,1194.0,5.0,7.7131672,-4.9701863,1.0,3.0,23.0,9.6,13.4,16.67,1.89,2.85,1.48,31.5,200.0,0.0,20.0,3.0,3.0,2.0
1194,1195.0,6.0,7.711374,-5.056545,1.0,3.0,2.19,0.91,1.28,16.67,1.89,2.85,1.48,31.5,30.0,0.0,16.0,3.0,3.0,2.0
1195,1196.0,0.0,7.686289,-4.958266,1.0,3.0,2.4,1.0,1.4,16.67,1.89,2.85,1.48,31.5,65.0,0.0,16.0,3.0,3.0,2.0
1196,1197.0,0.0,7.686071,-4.958593,1.0,3.0,6.6,2.75,3.85,16.67,1.89,2.85,1.48,31.5,40.0,0.0,16.0,3.0,3.0,2.0
1197,1198.0,5.0,7.7114419,-4.9729651,1.0,3.0,3.3,1.4,1.9,16.67,1.89,2.85,1.48,31.5,80.0,0.0,16.0,3.0,3.0,2.0
1198,1199.0,9.0,7.6165171,-5.0362038,1.0,3.0,7.665,3.195,4.473,16.67,1.89,2.85,1.48,31.5,45.0,0.0,6.0,3.0,3.0,2.0
1199,1200.0,5.0,7.7140038,-4.9695952,1.0,3.0,14.0,5.85,8.15,16.67,1.89,2.85,1.48,31.5,42.5,0.0,12.0,3.0,16.0,2.0
1200,1201.0,3.0,7.7047982,-4.9849126,1.0,3.0,3.285,1.369,1.916,16.67,1.89,2.85,1.48,31.5,62.5,0.0,6.0,3.0,3.0,2.0
1201,1202.0,5.0,7.7115159,-4.974332,1.0,4.0,1.5,0.65,0.85,9.15625,3.2,2.5,2.0,29.3,62.5,0.0,6.0,3.0,8.0,2.0
1202,1203.0,0.0,7.685808,-4.956959,1.0,4.0,12.0,5.0,7.0,7.471938775510204,3.92,20.23,11.9,29.29,17.0,0.0,12.0,3.0,3.0,2.0
1203,1204.0,5.0,7.7114418,-4.972965,1.0,4.0,3.25,1.73,1.52,10.79815100154083,32.45,19.85,25.05,350.4,27.5,0.0,12.0,3.0,3.0,2.0
1204,1205.0,5.0,7.7114418,-4.972965,1.0,4.0,1.63,0.88,0.75,10.79815100154083,32.45,19.85,25.05,350.4,27.5,0.0,12.0,3.0,3.0,2.0
1205,1206.0,5.0,7.7114418,-4.972965,1.0,4.0,0.65,0.35,0.3,10.79815100154083,32.45,19.85,25.05,350.4,21.5,0.0,12.0,3.0,3.0,2.0
1206,1207.0,14.0,7.68232,-5.05385,1.0,4.0,4.813,2.0,2.8,7.471938775510204,3.92,20.23,11.9,29.29,5.0,0.0,6.0,3.0,3.0,2.0
1207,1208.0,12.0,7.7006906,-5.0991083,1.0,4.0,1.2,0.5,0.7,4.276923076923077,6.5,18.88,18.49,27.8,20.0,0.0,6.0,3.0,3.0,2.0
1208,1209.0,14.0,7.68232,-5.05385,1.0,4.0,2.0,0.8,1.12,7.471938775510204,3.92,20.23,11.9,29.29,25.0,0.0,6.0,3.0,3.0,2.0
1209,1210.0,0.0,7.6852842,-4.9577408,1.0,4.0,3.24,1.35,1.89,7.471938775510204,3.92,20.23,11.9,29.29,10.0,0.0,6.0,3.0,3.0,2.0
1210,1211.0,5.0,7.6931875,-4.9943594,1.0,4.0,7.3,3.0,4.2,7.471938775510204,3.92,20.23,11.9,29.29,20.0,0.0,6.0,3.0,3.0,2.0
1211,1212.0,36.0,7.6581875,-5.0206094,1.0,4.0,21.96,9.15,12.81,4.276923076923077,6.5,18.88,18.49,27.8,9.0,0.0,6.0,3.0,3.0,2.0
1212,1213.0,37.0,7.6790653,-5.0782236,1.0,4.0,7.0,2.0,5.0,7.471938775510204,3.92,20.23,11.9,29.29,9.0,0.0,6.0,3.0,3.0,2.0
1213,1214.0,37.0,7.6748263,-5.0844132,1.0,4.0,3.4,1.4,2.0,7.471938775510204,3.92,20.23,11.9,29.29,19.0,0.0,6.0,3.0,3.0,2.0
1214,1215.0,37.0,7.6746668,-5.084147,1.0,4.0,1.4,0.35,1.05,7.471938775510204,3.92,20.23,11.9,29.29,19.0,0.0,6.0,3.0,3.0,2.0
1215,1216.0,44.0,7.669378,-5.018336,1.0,4.0,9.0,3.75,5.25,7.471938775510204,3.92,20.23,11.9,29.29,9.0,0.0,6.0,3.0,3.0,2.0
1216,1217.0,22.0,7.683349,-5.081127,1.0,4.0,3.75,1.55,2.2,7.471938775510204,3.92,20.23,11.9,29.29,19.0,0.0,6.0,3.0,3.0,2.0
1217,1218.0,45.0,7.727634,-5.063493,1.0,4.0,7.3,3.05,4.25,10.79815100154083,32.45,19.85,25.05,350.4,19.0,0.0,6.0,3.0,3.0,2.0
1218,1219.0,7.0,7.6659632,-5.005519,1.0,4.0,4.5,1.875,2.625,4.276923076923077,6.5,18.88,18.49,27.8,20.0,0.0,6.0,3.0,3.0,2.0
1219,1220.0,7.0,7.6659632,-5.005519,1.0,4.0,7.5,3.125,4.375,4.276923076923077,6.5,18.88,18.49,27.8,20.0,0.0,6.0,3.0,3.0,2.0
1220,1221.0,34.0,7.6890281,-4.972176,1.0,4.0,34.0,16.19,17.81,7.471938775510204,3.92,20.23,11.9,29.29,9.0,0.0,6.0,3.0,3.0,2.0
1221,1222.0,27.0,7.66924,-4.996268,1.0,4.0,3.6,1.5,2.1,4.276923076923077,6.5,18.88,18.49,27.8,13.0,0.0,6.0,3.0,3.0,2.0
1222,1223.0,26.0,7.65354,-5.016931,1.0,4.0,292.8,122.0,170.8,4.276923076923077,6.5,18.88,18.49,27.8,10.0,0.0,6.0,3.0,3.0,2.0
1223,1224.0,30.0,7.6606237,-5.0540714,1.0,4.0,7.15,3.129,4.021,4.276923076923077,6.5,18.88,18.49,27.8,19.0,0.0,6.0,3.0,3.0,2.0
1224,1225.0,30.0,7.6606237,-5.0540714,1.0,4.0,1.95,0.732,1.218,4.276923076923077,6.5,18.88,18.49,27.8,19.0,0.0,6.0,3.0,3.0,2.0
1225,1226.0,37.0,7.6698944,-5.0845758,1.0,4.0,11.7,4.875,6.825,7.471938775510204,3.92,20.23,11.9,29.29,19.0,0.0,6.0,3.0,3.0,2.0
1226,1227.0,37.0,7.6698944,-5.0845758,1.0,4.0,78.0,36.72,41.28,7.471938775510204,3.92,20.23,11.9,29.29,60.0,0.0,6.0,3.0,3.0,2.0
1227,1228.0,37.0,7.6698944,-5.0845758,1.0,4.0,104.0,43.0,60.2,7.471938775510204,3.92,20.23,11.9,29.29,15.0,0.0,6.0,3.0,3.0,2.0
1228,1229.0,36.0,7.6414625,-5.0209531,1.0,4.0,3.6,1.5,2.1,4.276923076923077,6.5,18.88,18.49,27.8,19.0,0.0,6.0,3.0,3.0,2.0
1229,1230.0,11.0,7.6599117,-5.0578214,1.0,4.0,0.675,0.338,0.338,4.276923076923077,6.5,18.88,18.49,27.8,16.5,0.0,6.0,3.0,3.0,2.0
1230,1231.0,33.0,7.7277625,-4.9935156,1.0,4.0,11.7,4.875,6.825,7.471938775510204,3.92,20.23,11.9,29.29,9.0,0.0,6.0,3.0,3.0,2.0
1231,1232.0,0.0,7.6852843,-4.9577409,1.0,4.0,2.52,0.98,1.54,7.471938775510204,3.92,20.23,11.9,29.29,15.0,0.0,6.0,3.0,3.0,2.0
1232,1233.0,0.0,7.6852844,-4.957741,1.0,4.0,2.16,0.84,1.32,7.471938775510204,3.92,20.23,11.9,29.29,15.0,0.0,6.0,3.0,3.0,2.0
